,raw
6137,0.755
6138,0.725
6139,0.755
6140,0.72
6141,0.73
6142,0.765
6143,0.715
6144,0.755
6145,0.705
6146,0.725
6147,0.75
6148,0.77
6149,0.75
6150,0.7
6151,0.725
6152,0.745
6153,0.74
6154,0.76
6155,0.71
6156,0.74
6157,0.75
6158,0.78
6159,0.76
6160,0.71
6161,0.725
6162,0.775
6163,0.76
6164,0.745
6165,0.72
6166,0.74
6167,0.765
6168,0.775
6169,0.755
6170,0.685
6171,0.735
6172,0.77
6173,0.785
6174,0.76
6175,0.69
6176,0.725
6177,0.75
6178,0.755
6179,0.77
6180,0.7
6181,0.755
6182,0.745
6183,0.76
6184,0.77
6185,0.715
6186,0.73
6187,0.765
6188,0.745
6189,0.775
6190,0.72
6191,0.75
6192,0.775
6193,0.765
6194,0.75
6195,0.7
6196,0.76
6197,0.775
6198,0.735
6199,0.745
6200,0.5
6201,0.535
6202,0.535
6203,0.555
6204,0.56
6205,0.595
6206,0.575
6207,0.55
6208,0.565
6209,0.6
6210,0.575
6211,0.61
6212,0.595
6213,0.58
6214,0.605
6215,0.57
6216,0.595
6217,0.63
6218,0.61
6219,0.615
6220,0.56
6221,0.585
6222,0.675
6223,0.69
6224,0.645
6225,0.54
6226,0.615
6227,0.655
6228,0.685
6229,0.7
6230,0.595
6231,0.63
6232,0.645
6233,0.68
6234,0.74
6235,0.59
6236,0.645
6237,0.665
6238,0.68
6239,0.735
6240,0.58
6241,0.63
6242,0.65
6243,0.71
6244,0.77
6245,0.59
6246,0.65
6247,0.705
6248,0.735
6249,0.695
6250,0.56
6251,0.645
6252,0.69
6253,0.72
6254,0.755
6255,0.575
6256,0.66
6257,0.715
6258,0.715
6259,0.775
6260,0.62
6261,0.655
6262,0.735
6263,0.74
6264,0.73
6265,0.62
6266,0.665
6267,0.69
6268,0.76
6269,0.77
6270,0.6
6271,0.695
6272,0.69
6273,0.75
6274,0.78
6275,0.59
6276,0.625
6277,0.695
6278,0.775
6279,0.76
6280,0.61
6281,0.68
6282,0.735
6283,0.76
6284,0.75
6285,0.625
6286,0.685
6287,0.725
6288,0.74
6289,0.78
6290,0.605
6291,0.67
6292,0.715
6293,0.765
6294,0.74
6295,0.635
6296,0.685
6297,0.72
6298,0.74
6299,0.745
6300,0.65
6301,0.705
6302,0.775
6303,0.75
6304,0.76
6305,0.615
6306,0.685
6307,0.725
6308,0.76
6309,0.775
6310,0.645
6311,0.705
6312,0.735
6313,0.75
6314,0.76
6315,0.645
6316,0.71
6317,0.76
6318,0.76
6319,0.76
6320,0.625
6321,0.695
6322,0.76
6323,0.785
6324,0.76
6325,0.61
6326,0.71
6327,0.745
6328,0.755
6329,0.76
6330,0.68
6331,0.69
6332,0.77
6333,0.77
6334,0.775
6335,0.655
6336,0.72
6337,0.755
6338,0.77
6339,0.76
6340,0.665
6341,0.7
6342,0.745
6343,0.795
6344,0.755
6345,0.635
6346,0.74
6347,0.755
6348,0.775
6349,0.74
6350,0.675
6351,0.73
6352,0.77
6353,0.77
6354,0.76
6355,0.625
6356,0.71
6357,0.77
6358,0.775
6359,0.755
6360,0.625
6361,0.71
6362,0.78
6363,0.77
6364,0.735
6365,0.64
6366,0.73
6367,0.775
6368,0.785
6369,0.805
6370,0.64
6371,0.73
6372,0.76
6373,0.775
6374,0.765
6375,0.65
6376,0.705
6377,0.755
6378,0.77
6379,0.77
6380,0.6
6381,0.755
6382,0.755
6383,0.785
6384,0.77
6385,0.62
6386,0.73
6387,0.795
6388,0.8
6389,0.77
6390,0.66
6391,0.735
6392,0.77
6393,0.76
6394,0.76
6395,0.615
6396,0.73
6397,0.785
6398,0.795
6399,0.76
6400,0.5
6401,0.505
6402,0.525
6403,0.55
6404,0.545
6405,0.515
6406,0.53
6407,0.535
6408,0.535
6409,0.605
6410,0.535
6411,0.6
6412,0.59
6413,0.57
6414,0.595
6415,0.58
6416,0.595
6417,0.615
6418,0.615
6419,0.62
6420,0.55
6421,0.565
6422,0.6
6423,0.62
6424,0.62
6425,0.59
6426,0.59
6427,0.67
6428,0.62
6429,0.645
6430,0.58
6431,0.59
6432,0.605
6433,0.64
6434,0.65
6435,0.585
6436,0.61
6437,0.655
6438,0.655
6439,0.67
6440,0.59
6441,0.65
6442,0.695
6443,0.69
6444,0.695
6445,0.6
6446,0.63
6447,0.665
6448,0.685
6449,0.695
6450,0.585
6451,0.64
6452,0.705
6453,0.655
6454,0.705
6455,0.605
6456,0.68
6457,0.685
6458,0.67
6459,0.725
6460,0.585
6461,0.655
6462,0.7
6463,0.705
6464,0.695
6465,0.59
6466,0.64
6467,0.69
6468,0.715
6469,0.705
6470,0.6
6471,0.69
6472,0.705
6473,0.7
6474,0.73
6475,0.625
6476,0.64
6477,0.71
6478,0.705
6479,0.72
6480,0.625
6481,0.67
6482,0.7
6483,0.72
6484,0.73
6485,0.6
6486,0.735
6487,0.715
6488,0.74
6489,0.705
6490,0.61
6491,0.63
6492,0.725
6493,0.745
6494,0.735
6495,0.625
6496,0.7
6497,0.77
6498,0.73
6499,0.75
6500,0.66
6501,0.71
6502,0.765
6503,0.74
6504,0.73
6505,0.655
6506,0.71
6507,0.745
6508,0.755
6509,0.775
6510,0.645
6511,0.72
6512,0.76
6513,0.775
6514,0.755
6515,0.635
6516,0.75
6517,0.765
6518,0.75
6519,0.755
6520,0.655
6521,0.72
6522,0.765
6523,0.75
6524,0.745
6525,0.665
6526,0.765
6527,0.755
6528,0.745
6529,0.72
6530,0.695
6531,0.745
6532,0.76
6533,0.77
6534,0.78
6535,0.695
6536,0.705
6537,0.705
6538,0.74
6539,0.77
6540,0.725
6541,0.73
6542,0.755
6543,0.72
6544,0.735
6545,0.68
6546,0.715
6547,0.73
6548,0.72
6549,0.76
6550,0.67
6551,0.72
6552,0.765
6553,0.75
6554,0.74
6555,0.705
6556,0.745
6557,0.735
6558,0.74
6559,0.755
6560,0.63
6561,0.725
6562,0.735
6563,0.72
6564,0.76
6565,0.695
6566,0.745
6567,0.765
6568,0.765
6569,0.74
6570,0.69
6571,0.75
6572,0.77
6573,0.775
6574,0.76
6575,0.655
6576,0.705
6577,0.745
6578,0.775
6579,0.775
6580,0.665
6581,0.705
6582,0.75
6583,0.74
6584,0.755
6585,0.645
6586,0.67
6587,0.75
6588,0.725
6589,0.75
6590,0.665
6591,0.715
6592,0.77
6593,0.75
6594,0.755
6595,0.645
6596,0.74
6597,0.745
6598,0.75
6599,0.75
6600,0.5
6601,0.535
6602,0.58
6603,0.54
6604,0.545
6605,0.625
6606,0.57
6607,0.615
6608,0.59
6609,0.675
6610,0.64
6611,0.59
6612,0.61
6613,0.655
6614,0.66
6615,0.62
6616,0.64
6617,0.665
6618,0.66
6619,0.645
6620,0.59
6621,0.6
6622,0.7
6623,0.695
6624,0.705
6625,0.62
6626,0.635
6627,0.645
6628,0.68
6629,0.66
6630,0.65
6631,0.635
6632,0.695
6633,0.715
6634,0.73
6635,0.61
6636,0.655
6637,0.67
6638,0.675
6639,0.715
6640,0.68
6641,0.69
6642,0.7
6643,0.725
6644,0.695
6645,0.625
6646,0.715
6647,0.735
6648,0.73
6649,0.73
6650,0.62
6651,0.71
6652,0.71
6653,0.705
6654,0.74
6655,0.68
6656,0.685
6657,0.745
6658,0.725
6659,0.725
6660,0.68
6661,0.675
6662,0.695
6663,0.715
6664,0.72
6665,0.675
6666,0.655
6667,0.71
6668,0.75
6669,0.74
6670,0.685
6671,0.715
6672,0.695
6673,0.695
6674,0.73
6675,0.705
6676,0.72
6677,0.745
6678,0.73
6679,0.75
6680,0.71
6681,0.695
6682,0.715
6683,0.715
6684,0.75
6685,0.665
6686,0.7
6687,0.73
6688,0.755
6689,0.75
6690,0.71
6691,0.72
6692,0.74
6693,0.725
6694,0.715
6695,0.675
6696,0.745
6697,0.73
6698,0.755
6699,0.76
6700,0.685
6701,0.77
6702,0.765
6703,0.755
6704,0.765
6705,0.705
6706,0.74
6707,0.805
6708,0.74
6709,0.745
6710,0.66
6711,0.78
6712,0.81
6713,0.75
6714,0.735
6715,0.73
6716,0.75
6717,0.78
6718,0.77
6719,0.765
6720,0.68
6721,0.745
6722,0.775
6723,0.75
6724,0.78
6725,0.75
6726,0.75
6727,0.775
6728,0.775
6729,0.78
6730,0.705
6731,0.735
6732,0.795
6733,0.75
6734,0.74
6735,0.735
6736,0.77
6737,0.765
6738,0.77
6739,0.78
6740,0.72
6741,0.77
6742,0.785
6743,0.78
6744,0.75
6745,0.705
6746,0.76
6747,0.75
6748,0.745
6749,0.785
6750,0.69
6751,0.735
6752,0.8
6753,0.79
6754,0.76
6755,0.725
6756,0.74
6757,0.77
6758,0.77
6759,0.76
6760,0.73
6761,0.785
6762,0.775
6763,0.79
6764,0.76
6765,0.75
6766,0.76
6767,0.77
6768,0.755
6769,0.78
6770,0.71
6771,0.76
6772,0.785
6773,0.785
6774,0.77
6775,0.72
6776,0.765
6777,0.795
6778,0.79
6779,0.775
6780,0.755
6781,0.78
6782,0.805
6783,0.77
6784,0.775
6785,0.72
6786,0.75
6787,0.82
6788,0.775
6789,0.785
6790,0.735
6791,0.775
6792,0.815
6793,0.795
6794,0.785
6795,0.7
6796,0.775
6797,0.795
6798,0.79
6799,0.79
6800,0.5
6801,0.5
6802,0.535
6803,0.53
6804,0.565
6805,0.535
6806,0.565
6807,0.57
6808,0.59
6809,0.6
6810,0.59
6811,0.58
6812,0.61
6813,0.61
6814,0.635
6815,0.55
6816,0.605
6817,0.635
6818,0.635
6819,0.625
6820,0.54
6821,0.625
6822,0.6
6823,0.64
6824,0.63
6825,0.56
6826,0.625
6827,0.625
6828,0.65
6829,0.685
6830,0.6
6831,0.66
6832,0.615
6833,0.66
6834,0.69
6835,0.605
6836,0.66
6837,0.66
6838,0.64
6839,0.67
6840,0.645
6841,0.635
6842,0.64
6843,0.665
6844,0.7
6845,0.635
6846,0.625
6847,0.635
6848,0.685
6849,0.695
6850,0.66
6851,0.665
6852,0.705
6853,0.685
6854,0.705
6855,0.63
6856,0.695
6857,0.715
6858,0.66
6859,0.705
6860,0.66
6861,0.69
6862,0.695
6863,0.7
6864,0.72
6865,0.665
6866,0.66
6867,0.705
6868,0.705
6869,0.755
6870,0.685
6871,0.685
6872,0.715
6873,0.69
6874,0.765
6875,0.7
6876,0.705
6877,0.72
6878,0.695
6879,0.745
6880,0.705
6881,0.7
6882,0.74
6883,0.72
6884,0.75
6885,0.695
6886,0.69
6887,0.735
6888,0.75
6889,0.725
6890,0.675
6891,0.68
6892,0.74
6893,0.755
6894,0.72
6895,0.695
6896,0.725
6897,0.73
6898,0.745
6899,0.73
6900,0.67
6901,0.74
6902,0.755
6903,0.73
6904,0.75
6905,0.685
6906,0.685
6907,0.72
6908,0.765
6909,0.77
6910,0.695
6911,0.715
6912,0.735
6913,0.755
6914,0.76
6915,0.715
6916,0.72
6917,0.76
6918,0.74
6919,0.765
6920,0.73
6921,0.71
6922,0.73
6923,0.725
6924,0.74
6925,0.725
6926,0.74
6927,0.77
6928,0.775
6929,0.75
6930,0.725
6931,0.725
6932,0.765
6933,0.78
6934,0.79
6935,0.725
6936,0.725
6937,0.775
6938,0.77
6939,0.775
6940,0.765
6941,0.745
6942,0.76
6943,0.78
6944,0.77
6945,0.72
6946,0.75
6947,0.74
6948,0.77
6949,0.74
6950,0.72
6951,0.74
6952,0.785
6953,0.785
6954,0.78
6955,0.745
6956,0.705
6957,0.775
6958,0.785
6959,0.765
6960,0.715
6961,0.745
6962,0.77
6963,0.795
6964,0.78
6965,0.745
6966,0.765
6967,0.765
6968,0.81
6969,0.795
6970,0.725
6971,0.77
6972,0.785
6973,0.77
6974,0.76
6975,0.735
6976,0.74
6977,0.815
6978,0.77
6979,0.77
6980,0.74
6981,0.715
6982,0.735
6983,0.775
6984,0.815
6985,0.745
6986,0.74
6987,0.785
6988,0.79
6989,0.815
6990,0.755
6991,0.77
6992,0.78
6993,0.78
6994,0.78
6995,0.72
6996,0.75
6997,0.78
6998,0.795
6999,0.805
7000,0.5
7001,0.515
7002,0.565
7003,0.555
7004,0.54
7005,0.515
7006,0.575
7007,0.55
7008,0.6
7009,0.585
7010,0.635
7011,0.605
7012,0.575
7013,0.63
7014,0.58
7015,0.64
7016,0.605
7017,0.61
7018,0.66
7019,0.6
7020,0.64
7021,0.67
7022,0.615
7023,0.635
7024,0.655
7025,0.645
7026,0.69
7027,0.635
7028,0.685
7029,0.685
7030,0.66
7031,0.675
7032,0.685
7033,0.72
7034,0.72
7035,0.615
7036,0.665
7037,0.65
7038,0.695
7039,0.705
7040,0.63
7041,0.67
7042,0.675
7043,0.74
7044,0.705
7045,0.645
7046,0.72
7047,0.67
7048,0.685
7049,0.71
7050,0.65
7051,0.685
7052,0.655
7053,0.69
7054,0.73
7055,0.66
7056,0.67
7057,0.705
7058,0.695
7059,0.72
7060,0.735
7061,0.7
7062,0.735
7063,0.685
7064,0.745
7065,0.68
7066,0.74
7067,0.715
7068,0.705
7069,0.705
7070,0.725
7071,0.72
7072,0.755
7073,0.735
7074,0.73
7075,0.715
7076,0.745
7077,0.725
7078,0.71
7079,0.72
7080,0.705
7081,0.755
7082,0.735
7083,0.715
7084,0.765
7085,0.69
7086,0.76
7087,0.735
7088,0.725
7089,0.72
7090,0.695
7091,0.745
7092,0.77
7093,0.745
7094,0.745
7095,0.705
7096,0.77
7097,0.75
7098,0.75
7099,0.755
7100,0.75
7101,0.78
7102,0.775
7103,0.745
7104,0.76
7105,0.79
7106,0.775
7107,0.79
7108,0.77
7109,0.765
7110,0.755
7111,0.765
7112,0.765
7113,0.745
7114,0.745
7115,0.76
7116,0.785
7117,0.79
7118,0.785
7119,0.8
7120,0.735
7121,0.78
7122,0.805
7123,0.785
7124,0.785
7125,0.74
7126,0.785
7127,0.815
7128,0.79
7129,0.8
7130,0.765
7131,0.79
7132,0.795
7133,0.8
7134,0.79
7135,0.765
7136,0.795
7137,0.78
7138,0.79
7139,0.785
7140,0.79
7141,0.79
7142,0.79
7143,0.785
7144,0.79
7145,0.775
7146,0.795
7147,0.775
7148,0.78
7149,0.785
7150,0.76
7151,0.785
7152,0.805
7153,0.78
7154,0.795
7155,0.78
7156,0.78
7157,0.795
7158,0.775
7159,0.81
7160,0.75
7161,0.805
7162,0.8
7163,0.79
7164,0.78
7165,0.785
7166,0.78
7167,0.78
7168,0.79
7169,0.79
7170,0.77
7171,0.775
7172,0.805
7173,0.78
7174,0.785
7175,0.81
7176,0.8
7177,0.795
7178,0.805
7179,0.795
7180,0.805
7181,0.815
7182,0.8
7183,0.8
7184,0.815
7185,0.81
7186,0.79
7187,0.825
7188,0.78
7189,0.82
7190,0.805
7191,0.79
7192,0.815
7193,0.78
7194,0.8
7195,0.785
7196,0.795
7197,0.795
7198,0.78
7199,0.79
7200,0.5
7201,0.54
7202,0.565
7203,0.565
7204,0.62
7205,0.57
7206,0.565
7207,0.6
7208,0.605
7209,0.62
7210,0.55
7211,0.6
7212,0.61
7213,0.59
7214,0.65
7215,0.57
7216,0.63
7217,0.575
7218,0.63
7219,0.635
7220,0.58
7221,0.675
7222,0.57
7223,0.605
7224,0.64
7225,0.56
7226,0.68
7227,0.64
7228,0.66
7229,0.66
7230,0.62
7231,0.715
7232,0.605
7233,0.68
7234,0.725
7235,0.615
7236,0.705
7237,0.66
7238,0.69
7239,0.745
7240,0.595
7241,0.695
7242,0.695
7243,0.705
7244,0.72
7245,0.585
7246,0.69
7247,0.685
7248,0.66
7249,0.765
7250,0.615
7251,0.7
7252,0.64
7253,0.69
7254,0.705
7255,0.585
7256,0.76
7257,0.705
7258,0.72
7259,0.73
7260,0.645
7261,0.725
7262,0.715
7263,0.765
7264,0.745
7265,0.665
7266,0.725
7267,0.75
7268,0.74
7269,0.76
7270,0.68
7271,0.715
7272,0.705
7273,0.785
7274,0.745
7275,0.635
7276,0.705
7277,0.755
7278,0.765
7279,0.71
7280,0.63
7281,0.735
7282,0.75
7283,0.745
7284,0.745
7285,0.62
7286,0.745
7287,0.765
7288,0.755
7289,0.73
7290,0.63
7291,0.755
7292,0.78
7293,0.775
7294,0.78
7295,0.67
7296,0.755
7297,0.72
7298,0.74
7299,0.75
7300,0.66
7301,0.73
7302,0.735
7303,0.74
7304,0.78
7305,0.66
7306,0.76
7307,0.76
7308,0.765
7309,0.77
7310,0.68
7311,0.75
7312,0.775
7313,0.75
7314,0.785
7315,0.68
7316,0.755
7317,0.76
7318,0.785
7319,0.78
7320,0.66
7321,0.765
7322,0.77
7323,0.78
7324,0.8
7325,0.705
7326,0.75
7327,0.77
7328,0.795
7329,0.79
7330,0.7
7331,0.78
7332,0.79
7333,0.775
7334,0.76
7335,0.685
7336,0.74
7337,0.78
7338,0.785
7339,0.775
7340,0.715
7341,0.735
7342,0.76
7343,0.78
7344,0.775
7345,0.685
7346,0.78
7347,0.765
7348,0.815
7349,0.76
7350,0.68
7351,0.775
7352,0.79
7353,0.78
7354,0.78
7355,0.705
7356,0.75
7357,0.76
7358,0.78
7359,0.77
7360,0.71
7361,0.78
7362,0.77
7363,0.77
7364,0.755
7365,0.715
7366,0.79
7367,0.785
7368,0.775
7369,0.765
7370,0.715
7371,0.78
7372,0.745
7373,0.82
7374,0.74
7375,0.695
7376,0.775
7377,0.78
7378,0.79
7379,0.76
7380,0.695
7381,0.795
7382,0.8
7383,0.79
7384,0.785
7385,0.73
7386,0.79
7387,0.8
7388,0.805
7389,0.805
7390,0.735
7391,0.77
7392,0.815
7393,0.82
7394,0.815
7395,0.765
7396,0.775
7397,0.8
7398,0.795
7399,0.825
7400,0.5
7401,0.57
7402,0.585
7403,0.6
7404,0.57
7405,0.56
7406,0.635
7407,0.6
7408,0.645
7409,0.61
7410,0.61
7411,0.645
7412,0.625
7413,0.625
7414,0.64
7415,0.575
7416,0.65
7417,0.63
7418,0.695
7419,0.665
7420,0.655
7421,0.645
7422,0.67
7423,0.705
7424,0.65
7425,0.645
7426,0.64
7427,0.66
7428,0.7
7429,0.65
7430,0.635
7431,0.63
7432,0.685
7433,0.725
7434,0.715
7435,0.635
7436,0.62
7437,0.69
7438,0.68
7439,0.74
7440,0.68
7441,0.68
7442,0.68
7443,0.685
7444,0.71
7445,0.65
7446,0.685
7447,0.695
7448,0.75
7449,0.705
7450,0.68
7451,0.675
7452,0.715
7453,0.73
7454,0.685
7455,0.675
7456,0.725
7457,0.725
7458,0.72
7459,0.74
7460,0.705
7461,0.735
7462,0.75
7463,0.745
7464,0.73
7465,0.69
7466,0.705
7467,0.745
7468,0.73
7469,0.795
7470,0.695
7471,0.745
7472,0.775
7473,0.775
7474,0.75
7475,0.71
7476,0.715
7477,0.765
7478,0.745
7479,0.805
7480,0.74
7481,0.76
7482,0.785
7483,0.76
7484,0.78
7485,0.755
7486,0.775
7487,0.8
7488,0.775
7489,0.8
7490,0.735
7491,0.795
7492,0.815
7493,0.77
7494,0.79
7495,0.755
7496,0.8
7497,0.8
7498,0.805
7499,0.79
7500,0.78
7501,0.775
7502,0.815
7503,0.82
7504,0.795
7505,0.765
7506,0.78
7507,0.84
7508,0.82
7509,0.795
7510,0.755
7511,0.8
7512,0.83
7513,0.825
7514,0.83
7515,0.795
7516,0.79
7517,0.86
7518,0.82
7519,0.815
7520,0.745
7521,0.8
7522,0.84
7523,0.81
7524,0.805
7525,0.755
7526,0.8
7527,0.83
7528,0.82
7529,0.825
7530,0.745
7531,0.82
7532,0.835
7533,0.82
7534,0.835
7535,0.745
7536,0.805
7537,0.815
7538,0.835
7539,0.84
7540,0.79
7541,0.785
7542,0.835
7543,0.83
7544,0.825
7545,0.735
7546,0.815
7547,0.845
7548,0.82
7549,0.85
7550,0.755
7551,0.815
7552,0.84
7553,0.83
7554,0.84
7555,0.77
7556,0.8
7557,0.85
7558,0.835
7559,0.84
7560,0.775
7561,0.785
7562,0.835
7563,0.84
7564,0.84
7565,0.795
7566,0.805
7567,0.83
7568,0.85
7569,0.815
7570,0.79
7571,0.795
7572,0.85
7573,0.845
7574,0.83
7575,0.805
7576,0.785
7577,0.83
7578,0.84
7579,0.825
7580,0.79
7581,0.805
7582,0.85
7583,0.83
7584,0.82
7585,0.78
7586,0.815
7587,0.85
7588,0.83
7589,0.815
7590,0.765
7591,0.815
7592,0.835
7593,0.85
7594,0.83
7595,0.795
7596,0.805
7597,0.865
7598,0.82
7599,0.835
7600,0.5
7601,0.505
7602,0.535
7603,0.525
7604,0.56
7605,0.535
7606,0.56
7607,0.59
7608,0.545
7609,0.55
7610,0.585
7611,0.575
7612,0.555
7613,0.55
7614,0.555
7615,0.585
7616,0.63
7617,0.59
7618,0.63
7619,0.605
7620,0.565
7621,0.575
7622,0.565
7623,0.575
7624,0.61
7625,0.6
7626,0.57
7627,0.605
7628,0.56
7629,0.595
7630,0.6
7631,0.585
7632,0.61
7633,0.59
7634,0.63
7635,0.63
7636,0.58
7637,0.63
7638,0.6
7639,0.625
7640,0.625
7641,0.635
7642,0.64
7643,0.6
7644,0.62
7645,0.61
7646,0.61
7647,0.64
7648,0.63
7649,0.615
7650,0.6
7651,0.615
7652,0.68
7653,0.685
7654,0.665
7655,0.61
7656,0.615
7657,0.645
7658,0.655
7659,0.69
7660,0.665
7661,0.615
7662,0.66
7663,0.635
7664,0.645
7665,0.65
7666,0.66
7667,0.71
7668,0.66
7669,0.71
7670,0.61
7671,0.68
7672,0.705
7673,0.685
7674,0.695
7675,0.635
7676,0.675
7677,0.7
7678,0.71
7679,0.69
7680,0.64
7681,0.71
7682,0.735
7683,0.73
7684,0.735
7685,0.68
7686,0.715
7687,0.745
7688,0.72
7689,0.695
7690,0.665
7691,0.715
7692,0.71
7693,0.715
7694,0.725
7695,0.635
7696,0.7
7697,0.7
7698,0.71
7699,0.71
7700,0.66
7701,0.685
7702,0.705
7703,0.755
7704,0.745
7705,0.665
7706,0.7
7707,0.715
7708,0.72
7709,0.745
7710,0.7
7711,0.73
7712,0.71
7713,0.75
7714,0.73
7715,0.695
7716,0.71
7717,0.71
7718,0.75
7719,0.705
7720,0.68
7721,0.7
7722,0.745
7723,0.745
7724,0.74
7725,0.705
7726,0.685
7727,0.72
7728,0.745
7729,0.755
7730,0.71
7731,0.685
7732,0.725
7733,0.715
7734,0.73
7735,0.68
7736,0.71
7737,0.705
7738,0.73
7739,0.725
7740,0.71
7741,0.71
7742,0.74
7743,0.72
7744,0.76
7745,0.675
7746,0.72
7747,0.705
7748,0.72
7749,0.71
7750,0.675
7751,0.685
7752,0.715
7753,0.725
7754,0.755
7755,0.7
7756,0.72
7757,0.735
7758,0.7
7759,0.76
7760,0.685
7761,0.72
7762,0.75
7763,0.73
7764,0.725
7765,0.695
7766,0.715
7767,0.72
7768,0.75
7769,0.745
7770,0.7
7771,0.725
7772,0.685
7773,0.755
7774,0.745
7775,0.705
7776,0.73
7777,0.72
7778,0.735
7779,0.715
7780,0.715
7781,0.71
7782,0.73
7783,0.74
7784,0.745
7785,0.725
7786,0.72
7787,0.745
7788,0.73
7789,0.77
7790,0.715
7791,0.71
7792,0.74
7793,0.72
7794,0.755
7795,0.72
7796,0.73
7797,0.75
7798,0.755
7799,0.78
7800,0.5
7801,0.555
7802,0.575
7803,0.525
7804,0.555
7805,0.525
7806,0.58
7807,0.6
7808,0.585
7809,0.605
7810,0.6
7811,0.62
7812,0.635
7813,0.615
7814,0.675
7815,0.595
7816,0.66
7817,0.625
7818,0.665
7819,0.665
7820,0.585
7821,0.66
7822,0.675
7823,0.7
7824,0.675
7825,0.655
7826,0.66
7827,0.65
7828,0.7
7829,0.715
7830,0.63
7831,0.68
7832,0.7
7833,0.7
7834,0.71
7835,0.625
7836,0.715
7837,0.725
7838,0.665
7839,0.7
7840,0.665
7841,0.715
7842,0.655
7843,0.73
7844,0.74
7845,0.65
7846,0.72
7847,0.71
7848,0.745
7849,0.74
7850,0.675
7851,0.765
7852,0.745
7853,0.74
7854,0.72
7855,0.7
7856,0.73
7857,0.745
7858,0.76
7859,0.735
7860,0.675
7861,0.72
7862,0.74
7863,0.72
7864,0.74
7865,0.69
7866,0.755
7867,0.75
7868,0.755
7869,0.73
7870,0.655
7871,0.78
7872,0.75
7873,0.77
7874,0.76
7875,0.655
7876,0.765
7877,0.785
7878,0.75
7879,0.74
7880,0.67
7881,0.785
7882,0.75
7883,0.785
7884,0.76
7885,0.7
7886,0.79
7887,0.785
7888,0.75
7889,0.775
7890,0.67
7891,0.77
7892,0.78
7893,0.79
7894,0.815
7895,0.73
7896,0.77
7897,0.805
7898,0.795
7899,0.795
7900,0.72
7901,0.8
7902,0.785
7903,0.785
7904,0.82
7905,0.75
7906,0.805
7907,0.785
7908,0.8
7909,0.795
7910,0.73
7911,0.855
7912,0.795
7913,0.825
7914,0.815
7915,0.73
7916,0.78
7917,0.82
7918,0.81
7919,0.8
7920,0.745
7921,0.775
7922,0.79
7923,0.825
7924,0.805
7925,0.745
7926,0.81
7927,0.81
7928,0.81
7929,0.805
7930,0.72
7931,0.795
7932,0.79
7933,0.825
7934,0.83
7935,0.74
7936,0.775
7937,0.8
7938,0.795
7939,0.85
7940,0.745
7941,0.805
7942,0.82
7943,0.78
7944,0.825
7945,0.745
7946,0.79
7947,0.785
7948,0.795
7949,0.785
7950,0.745
7951,0.765
7952,0.79
7953,0.795
7954,0.82
7955,0.755
7956,0.79
7957,0.79
7958,0.795
7959,0.825
7960,0.725
7961,0.765
7962,0.805
7963,0.82
7964,0.82
7965,0.77
7966,0.83
7967,0.785
7968,0.81
7969,0.83
7970,0.72
7971,0.785
7972,0.82
7973,0.815
7974,0.805
7975,0.715
7976,0.785
7977,0.785
7978,0.795
7979,0.805
7980,0.765
7981,0.805
7982,0.815
7983,0.84
7984,0.835
7985,0.75
7986,0.83
7987,0.825
7988,0.835
7989,0.845
7990,0.765
7991,0.795
7992,0.825
7993,0.845
7994,0.825
7995,0.76
7996,0.775
7997,0.81
7998,0.825
7999,0.835
8000,0.5
8001,0.53
8002,0.51
8003,0.515
8004,0.54
8005,0.515
8006,0.565
8007,0.59
8008,0.53
8009,0.555
8010,0.56
8011,0.555
8012,0.57
8013,0.55
8014,0.545
8015,0.53
8016,0.595
8017,0.605
8018,0.565
8019,0.585
8020,0.57
8021,0.58
8022,0.63
8023,0.57
8024,0.63
8025,0.61
8026,0.59
8027,0.605
8028,0.575
8029,0.625
8030,0.61
8031,0.615
8032,0.605
8033,0.645
8034,0.71
8035,0.595
8036,0.625
8037,0.635
8038,0.665
8039,0.67
8040,0.6
8041,0.63
8042,0.635
8043,0.65
8044,0.67
8045,0.6
8046,0.65
8047,0.69
8048,0.635
8049,0.68
8050,0.595
8051,0.655
8052,0.645
8053,0.725
8054,0.655
8055,0.59
8056,0.67
8057,0.69
8058,0.675
8059,0.68
8060,0.615
8061,0.665
8062,0.64
8063,0.665
8064,0.665
8065,0.625
8066,0.67
8067,0.675
8068,0.695
8069,0.685
8070,0.64
8071,0.635
8072,0.665
8073,0.71
8074,0.7
8075,0.6
8076,0.66
8077,0.735
8078,0.71
8079,0.71
8080,0.66
8081,0.695
8082,0.68
8083,0.71
8084,0.74
8085,0.65
8086,0.725
8087,0.71
8088,0.725
8089,0.73
8090,0.67
8091,0.735
8092,0.715
8093,0.735
8094,0.73
8095,0.69
8096,0.73
8097,0.75
8098,0.71
8099,0.74
8100,0.715
8101,0.755
8102,0.745
8103,0.77
8104,0.755
8105,0.73
8106,0.75
8107,0.765
8108,0.78
8109,0.79
8110,0.715
8111,0.765
8112,0.745
8113,0.755
8114,0.74
8115,0.715
8116,0.75
8117,0.725
8118,0.725
8119,0.785
8120,0.715
8121,0.755
8122,0.785
8123,0.78
8124,0.79
8125,0.75
8126,0.76
8127,0.725
8128,0.755
8129,0.755
8130,0.715
8131,0.745
8132,0.775
8133,0.745
8134,0.78
8135,0.7
